,count,rel_hor_dist_obj,rel_vert_dist_obj,rel_front_dist_wall,rel_right_dist_wall,rel_left_dist_wall,rel_front_dist_body,rel_right_dist_body,rel_left_dist_body,snake_pos_x,snake_pos_y,snake_dir,snake_next_dir,score
50,101,0,40,210,380,250,,,,380,260,DOWN,DOWN,0
51,103,0,30,200,380,250,,,,380,270,DOWN,DOWN,0
52,105,0,20,190,380,250,,,,380,280,DOWN,DOWN,0
53,107,0,10,180,380,250,,,,380,290,DOWN,DOWN,0
54,109,0,0,170,380,250,,,,380,300,DOWN,DOWN,0
55,111,330,-270,160,380,250,,,,380,310,DOWN,DOWN,1
56,113,330,-280,150,380,250,,,,380,320,DOWN,DOWN,1
57,115,280,320,370,320,150,,,,370,320,DOWN,LEFT,1
58,117,280,310,360,320,150,,,,360,320,LEFT,LEFT,1
59,119,280,300,350,320,150,,,,350,320,LEFT,LEFT,1
60,121,280,290,340,320,150,,,,340,320,LEFT,LEFT,1
61,123,280,280,330,320,150,,,,330,320,LEFT,LEFT,1
62,125,280,270,320,320,150,,,,320,320,LEFT,LEFT,1
63,127,280,260,310,320,150,,,,310,320,LEFT,LEFT,1
64,129,280,250,300,320,150,,,,300,320,LEFT,LEFT,1
65,131,280,240,290,320,150,,,,290,320,LEFT,LEFT,1
66,133,280,230,280,320,150,,,,280,320,LEFT,LEFT,1
67,135,280,220,270,320,150,,,,270,320,LEFT,LEFT,1
68,137,280,210,260,320,150,,,,260,320,LEFT,LEFT,1
69,139,280,200,250,320,150,,,,250,320,LEFT,LEFT,1
70,141,280,190,240,320,150,,,,240,320,LEFT,LEFT,1
71,143,280,180,230,320,150,,,,230,320,LEFT,LEFT,1
72,145,280,170,220,320,150,,,,220,320,LEFT,LEFT,1
73,147,280,160,210,320,150,,,,210,320,LEFT,LEFT,1
74,149,280,150,200,320,150,,,,200,320,LEFT,LEFT,1
75,151,280,140,190,320,150,,,,190,320,LEFT,LEFT,1
76,153,280,130,180,320,150,,,,180,320,LEFT,LEFT,1
77,155,280,120,170,320,150,,,,170,320,LEFT,LEFT,1
78,157,280,110,160,320,150,,,,160,320,LEFT,LEFT,1
79,159,280,100,150,320,150,,,,150,320,LEFT,LEFT,1
80,161,280,90,140,320,150,,,,140,320,LEFT,LEFT,1
81,163,280,80,130,320,150,,,,130,320,LEFT,LEFT,1
82,165,280,70,120,320,150,,,,120,320,LEFT,LEFT,1
83,167,280,60,110,320,150,,,,110,320,LEFT,LEFT,1
84,169,280,50,100,320,150,,,,100,320,LEFT,LEFT,1
85,171,280,40,90,320,150,,,,90,320,LEFT,LEFT,1
86,173,280,30,80,320,150,,,,80,320,LEFT,LEFT,1
87,175,280,20,70,320,150,,,,70,320,LEFT,LEFT,1
88,177,280,10,60,320,150,,,,60,320,LEFT,LEFT,1
89,179,280,0,50,320,150,,,,50,320,LEFT,LEFT,1
90,181,0,270,310,580,50,,,,50,310,LEFT,UP,1
91,183,0,260,300,580,50,,,,50,300,UP,UP,1
92,185,0,250,290,580,50,,,,50,290,UP,UP,1
93,187,0,240,280,580,50,,,,50,280,UP,UP,1
94,189,0,230,270,580,50,,,,50,270,UP,UP,1
95,191,0,220,260,580,50,,,,50,260,UP,UP,1
96,193,0,210,250,580,50,,,,50,250,UP,UP,1
97,195,0,200,240,580,50,,,,50,240,UP,UP,1
98,197,0,190,230,580,50,,,,50,230,UP,UP,1
99,199,0,180,220,580,50,,,,50,220,UP,UP,1
100,201,0,170,210,580,50,,,,50,210,UP,UP,1
101,203,0,160,200,580,50,,,,50,200,UP,UP,1
102,205,0,150,190,580,50,,,,50,190,UP,UP,1
103,207,0,140,180,580,50,,,,50,180,UP,UP,1
104,209,0,130,170,580,50,,,,50,170,UP,UP,1
105,211,0,120,160,580,50,,,,50,160,UP,UP,1
106,213,0,110,150,580,50,,,,50,150,UP,UP,1
107,215,0,100,140,580,50,,,,50,140,UP,UP,1
108,217,0,90,130,580,50,,,,50,130,UP,UP,1
109,219,0,80,120,580,50,,,,50,120,UP,UP,1
110,221,0,70,110,580,50,,,,50,110,UP,UP,1
111,223,0,60,100,580,50,,,,50,100,UP,UP,1
112,225,0,50,90,580,50,,,,50,90,UP,UP,1
113,227,0,40,80,580,50,,,,50,80,UP,UP,1
114,229,0,30,70,580,50,,,,50,70,UP,UP,1
115,231,0,20,60,580,50,,,,50,60,UP,UP,1
116,233,0,10,50,580,50,,,,50,50,UP,UP,1
117,235,0,0,40,580,50,,,,50,40,UP,UP,1
118,237,230,-30,570,430,40,,,,60,40,UP,RIGHT,2
119,239,230,-40,560,430,40,,,,70,40,RIGHT,RIGHT,2
120,241,40,220,420,70,560,,10,,70,50,RIGHT,DOWN,2
121,243,40,210,410,70,560,,,,70,60,DOWN,DOWN,2
122,245,40,200,400,70,560,,,,70,70,DOWN,DOWN,2
123,247,40,190,390,70,560,,,,70,80,DOWN,DOWN,2
124,249,40,180,380,70,560,,,,70,90,DOWN,DOWN,2
125,251,40,170,370,70,560,,,,70,100,DOWN,DOWN,2
126,253,40,160,360,70,560,,,,70,110,DOWN,DOWN,2
127,255,-160,30,60,110,360,,,,60,110,DOWN,LEFT,2
128,257,-160,20,50,110,360,,,,50,110,LEFT,LEFT,2
129,259,-160,10,40,110,360,,,,40,110,LEFT,LEFT,2
130,261,-160,0,30,110,360,,,,30,110,LEFT,LEFT,2
131,263,0,150,350,30,600,,,,30,120,LEFT,DOWN,2
132,265,0,140,340,30,600,,,,30,130,DOWN,DOWN,2
133,267,0,130,330,30,600,,,,30,140,DOWN,DOWN,2
134,269,0,120,320,30,600,,,,30,150,DOWN,DOWN,2
135,271,0,110,310,30,600,,,,30,160,DOWN,DOWN,2
136,273,0,100,300,30,600,,,,30,170,DOWN,DOWN,2
137,275,0,90,290,30,600,,,,30,180,DOWN,DOWN,2
138,277,0,80,280,30,600,,,,30,190,DOWN,DOWN,2
139,279,0,70,270,30,600,,,,30,200,DOWN,DOWN,2
140,281,0,60,260,30,600,,,,30,210,DOWN,DOWN,2
141,283,0,50,250,30,600,,,,30,220,DOWN,DOWN,2
142,285,0,40,240,30,600,,,,30,230,DOWN,DOWN,2
143,287,0,30,230,30,600,,,,30,240,DOWN,DOWN,2
144,289,0,20,220,30,600,,,,30,250,DOWN,DOWN,2
145,291,0,10,210,30,600,,,,30,260,DOWN,DOWN,2
146,293,0,0,200,30,600,,,,30,270,DOWN,DOWN,2
147,295,-90,-190,190,30,600,,,,30,280,DOWN,DOWN,3
148,297,-90,-200,180,30,600,,,,30,290,DOWN,DOWN,3
149,299,-200,80,590,180,290,,,,40,290,DOWN,RIGHT,3
150,301,-200,70,580,180,290,,,,50,290,RIGHT,RIGHT,3
151,303,-200,60,570,180,290,,,,60,290,RIGHT,RIGHT,3
152,305,-200,50,560,180,290,,,,70,290,RIGHT,RIGHT,3
153,307,-200,40,550,180,290,,,,80,290,RIGHT,RIGHT,3
154,309,-200,30,540,180,290,,,,90,290,RIGHT,RIGHT,3
155,311,-200,20,530,180,290,,,,100,290,RIGHT,RIGHT,3
156,313,-200,10,520,180,290,,,,110,290,RIGHT,RIGHT,3
157,315,-200,0,510,180,290,,,,120,290,RIGHT,RIGHT,3
158,317,-200,-10,500,180,290,,,,130,290,RIGHT,RIGHT,3
159,319,-10,190,280,500,130,,,,130,280,RIGHT,UP,3
160,321,-10,180,270,500,130,,,,130,270,UP,UP,3
161,323,-10,170,260,500,130,,,,130,260,UP,UP,3
162,325,-10,160,250,500,130,,,,130,250,UP,UP,3
163,327,-10,150,240,500,130,,,,130,240,UP,UP,3
164,329,-10,140,230,500,130,,,,130,230,UP,UP,3
165,331,-10,130,220,500,130,,,,130,220,UP,UP,3
166,333,-10,120,210,500,130,,,,130,210,UP,UP,3
167,335,-10,110,200,500,130,,,,130,200,UP,UP,3
168,337,-10,100,190,500,130,,,,130,190,UP,UP,3
169,339,-10,90,180,500,130,,,,130,180,UP,UP,3
170,341,90,0,120,180,290,,,,120,180,UP,LEFT,3
171,343,0,80,170,510,120,,,,120,170,LEFT,UP,3
172,345,0,70,160,510,120,,,,120,160,UP,UP,3
173,347,0,60,150,510,120,,,,120,150,UP,UP,3
174,349,0,50,140,510,120,,,,120,140,UP,UP,3
175,351,0,40,130,510,120,,,,120,130,UP,UP,3
176,353,0,30,120,510,120,,,,120,120,UP,UP,3
177,355,0,20,110,510,120,,,,120,110,UP,UP,3
178,357,0,10,100,510,120,,,,120,100,UP,UP,3
179,359,0,0,90,510,120,,,,120,90,UP,UP,3
180,361,380,-120,80,510,120,,,,120,80,UP,UP,4
181,363,380,-130,70,510,120,,,,120,70,UP,UP,4
182,365,380,-140,60,510,120,,,,120,60,UP,UP,4
183,367,380,-150,50,510,120,,,,120,50,UP,UP,4
184,369,380,-160,40,510,120,,,,120,40,UP,UP,4
185,371,380,-170,30,510,120,,,,120,30,UP,UP,4
186,373,170,370,500,440,30,,,,130,30,UP,RIGHT,4
187,375,170,360,490,440,30,,,,140,30,RIGHT,RIGHT,4
188,377,170,350,480,440,30,,,,150,30,RIGHT,RIGHT,4
189,379,170,340,470,440,30,,,,160,30,RIGHT,RIGHT,4
190,381,170,330,460,440,30,,,,170,30,RIGHT,RIGHT,4
191,383,170,320,450,440,30,,,,180,30,RIGHT,RIGHT,4
192,385,-320,160,430,180,450,,,,180,40,RIGHT,DOWN,4
193,387,-320,150,420,180,450,,,,180,50,DOWN,DOWN,4
194,389,-320,140,410,180,450,,,,180,60,DOWN,DOWN,4
195,391,-320,130,400,180,450,,,,180,70,DOWN,DOWN,4
196,393,-320,120,390,180,450,,,,180,80,DOWN,DOWN,4
197,395,-320,110,380,180,450,,,,180,90,DOWN,DOWN,4
198,397,-320,100,370,180,450,,,,180,100,DOWN,DOWN,4
199,399,-320,90,360,180,450,,,,180,110,DOWN,DOWN,4
200,401,-320,80,350,180,450,,,,180,120,DOWN,DOWN,4
201,403,-320,70,340,180,450,,,,180,130,DOWN,DOWN,4
202,405,-320,60,330,180,450,,,,180,140,DOWN,DOWN,4
203,407,-320,50,320,180,450,,,,180,150,DOWN,DOWN,4
204,409,-320,40,310,180,450,,,,180,160,DOWN,DOWN,4
205,411,-320,30,300,180,450,,,,180,170,DOWN,DOWN,4
206,413,-320,20,290,180,450,,,,180,180,DOWN,DOWN,4
207,415,-320,10,280,180,450,,,,180,190,DOWN,DOWN,4
208,417,-320,0,270,180,450,,,,180,200,DOWN,DOWN,4
209,419,-320,-10,260,180,450,,,,180,210,DOWN,DOWN,4
210,421,-10,310,440,260,210,,,,190,210,DOWN,RIGHT,4
211,423,-10,300,430,260,210,,,,200,210,RIGHT,RIGHT,4
212,425,-10,290,420,260,210,,,,210,210,RIGHT,RIGHT,4
213,427,-10,280,410,260,210,,,,220,210,RIGHT,RIGHT,4
214,429,-10,270,400,260,210,,,,230,210,RIGHT,RIGHT,4
215,431,-10,260,390,260,210,,,,240,210,RIGHT,RIGHT,4
216,433,-10,250,380,260,210,,,,250,210,RIGHT,RIGHT,4
217,435,-10,240,370,260,210,,,,260,210,RIGHT,RIGHT,4
218,437,-10,230,360,260,210,,,,270,210,RIGHT,RIGHT,4
219,439,-10,220,350,260,210,,,,280,210,RIGHT,RIGHT,4
220,441,-10,210,340,260,210,,,,290,210,RIGHT,RIGHT,4
221,443,-10,200,330,260,210,,,,300,210,RIGHT,RIGHT,4
222,445,-10,190,320,260,210,,,,310,210,RIGHT,RIGHT,4
223,447,-10,180,310,260,210,,,,320,210,RIGHT,RIGHT,4
224,449,-10,170,300,260,210,,,,330,210,RIGHT,RIGHT,4
225,451,-10,160,290,260,210,,,,340,210,RIGHT,RIGHT,4
226,453,-10,150,280,260,210,,,,350,210,RIGHT,RIGHT,4
227,455,-10,140,270,260,210,,,,360,210,RIGHT,RIGHT,4
228,457,-10,130,260,260,210,,,,370,210,RIGHT,RIGHT,4
229,459,-10,120,250,260,210,,,,380,210,RIGHT,RIGHT,4
230,461,120,0,200,250,380,,,,380,200,RIGHT,UP,4
231,463,0,110,240,270,200,,,,390,200,UP,RIGHT,4
232,465,0,100,230,270,200,,,,400,200,RIGHT,RIGHT,4
233,467,0,90,220,270,200,,,,410,200,RIGHT,RIGHT,4
234,469,0,80,210,270,200,,,,420,200,RIGHT,RIGHT,4
235,471,0,70,200,270,200,,,,430,200,RIGHT,RIGHT,4
236,473,0,60,190,270,200,,,,440,200,RIGHT,RIGHT,4
237,475,0,50,180,270,200,,,,450,200,RIGHT,RIGHT,4
238,477,0,40,170,270,200,,,,460,200,RIGHT,RIGHT,4
239,479,0,30,160,270,200,,,,470,200,RIGHT,RIGHT,4
240,481,0,20,150,270,200,,,,480,200,RIGHT,RIGHT,4
241,483,0,10,140,270,200,,,,490,200,RIGHT,RIGHT,4
242,485,0,0,130,270,200,,,,500,200,RIGHT,RIGHT,4
243,487,0,-470,120,270,200,,,,510,200,RIGHT,RIGHT,5
244,489,0,-480,110,270,200,,,,520,200,RIGHT,RIGHT,5
245,491,0,-490,100,270,200,,,,530,200,RIGHT,RIGHT,5
246,493,0,-500,90,270,200,,,,540,200,RIGHT,LEFT,5
247,495,0,-510,80,270,200,,,,550,200,RIGHT,LEFT,5
248,497,510,-10,260,550,80,,,,550,210,RIGHT,DOWN,5
249,499,10,500,540,210,260,,0,,540,210,DOWN,LEFT,5
250,501,10,490,530,210,260,,0,,530,210,LEFT,LEFT,5
251,503,10,480,520,210,260,,0,,520,210,LEFT,LEFT,5
252,505,10,470,510,210,260,,,,510,210,LEFT,LEFT,5
253,507,-470,0,200,120,510,,10,,510,200,LEFT,UP,5
254,509,0,460,500,200,270,,,,500,200,UP,LEFT,5
255,511,0,450,490,200,270,,,,490,200,LEFT,LEFT,5
256,513,0,440,480,200,270,,,,480,200,LEFT,LEFT,5
257,515,0,430,470,200,270,,,,470,200,LEFT,LEFT,5
258,517,0,420,460,200,270,,,,460,200,LEFT,LEFT,5
259,519,0,410,450,200,270,,,,450,200,LEFT,LEFT,5
260,521,0,400,440,200,270,,,,440,200,LEFT,LEFT,5
261,523,0,390,430,200,270,,,,430,200,LEFT,LEFT,5
262,525,0,380,420,200,270,,,,420,200,LEFT,LEFT,5
263,527,0,370,410,200,270,,,,410,200,LEFT,LEFT,5
264,529,0,360,400,200,270,,,,400,200,LEFT,LEFT,5
265,531,0,350,390,200,270,,,,390,200,LEFT,LEFT,5
266,533,0,340,380,200,270,,,,380,200,LEFT,LEFT,5
267,535,0,330,370,200,270,,,,370,200,LEFT,LEFT,5
268,537,0,320,360,200,270,,,,360,200,LEFT,LEFT,5
269,539,0,310,350,200,270,,,,350,200,LEFT,LEFT,5
270,541,0,300,340,200,270,,,,340,200,LEFT,LEFT,5
271,543,0,290,330,200,270,,,,330,200,LEFT,LEFT,5
272,545,0,280,320,200,270,,,,320,200,LEFT,LEFT,5
273,547,0,270,310,200,270,,,,310,200,LEFT,LEFT,5
274,549,0,260,300,200,270,,,,300,200,LEFT,LEFT,5
275,551,0,250,290,200,270,,,,290,200,LEFT,LEFT,5
276,553,0,240,280,200,270,,,,280,200,LEFT,LEFT,5
277,555,0,230,270,200,270,,,,270,200,LEFT,LEFT,5
278,557,0,220,260,200,270,,,,260,200,LEFT,LEFT,5
279,559,0,210,250,200,270,,,,250,200,LEFT,LEFT,5
280,561,0,200,240,200,270,,,,240,200,LEFT,LEFT,5
281,563,0,190,230,200,270,,,,230,200,LEFT,LEFT,5
282,565,0,180,220,200,270,,,,220,200,LEFT,LEFT,5
283,567,0,170,210,200,270,,,,210,200,LEFT,LEFT,5
284,569,0,160,200,200,270,,,,200,200,LEFT,LEFT,5
285,571,0,150,190,200,270,,,,190,200,LEFT,LEFT,5
286,573,0,140,180,200,270,,,,180,200,LEFT,LEFT,5
287,575,0,130,170,200,270,,,,170,200,LEFT,LEFT,5
288,577,0,120,160,200,270,,,,160,200,LEFT,LEFT,5
289,579,0,110,150,200,270,,,,150,200,LEFT,LEFT,5
290,581,0,100,140,200,270,,,,140,200,LEFT,LEFT,5
291,583,0,90,130,200,270,,,,130,200,LEFT,LEFT,5
292,585,0,80,120,200,270,,,,120,200,LEFT,LEFT,5
293,587,0,70,110,200,270,,,,110,200,LEFT,LEFT,5
294,589,0,60,100,200,270,,,,100,200,LEFT,LEFT,5
295,591,0,50,90,200,270,,,,90,200,LEFT,LEFT,5
296,593,0,40,80,200,270,,,,80,200,LEFT,LEFT,5
297,595,0,30,70,200,270,,,,70,200,LEFT,LEFT,5
298,597,0,20,60,200,270,,,,60,200,LEFT,LEFT,5
299,599,0,10,50,200,270,,,,50,200,LEFT,LEFT,5
300,601,0,0,40,200,270,,,,40,200,LEFT,LEFT,5
301,603,150,-590,30,200,270,,,,30,200,LEFT,LEFT,6
302,605,150,-600,20,200,270,,,,20,200,LEFT,LEFT,6
303,607,150,-610,10,200,270,,,,10,200,LEFT,LEFT,6
304,609,150,-620,0,200,270,,,,0,200,LEFT,LEFT,6
305,611,150,-630,-10,200,270,,,,-10,200,LEFT,LEFT,6
