,count,rel_hor_dist_obj,rel_vert_dist_obj,rel_front_dist_wall,rel_right_dist_wall,rel_left_dist_wall,rel_front_dist_body,rel_right_dist_body,rel_left_dist_body,snake_pos_x,snake_pos_y,snake_dir,snake_next_dir,score,snake_next_move,rel_front_dist_min,rel_right_dist_min,rel_left_dist_min
0,0,160,190,520,420,50,,,,110,50,RIGHT,RIGHT,0,FRONT,520,420,50
1,1,160,180,510,420,50,,,,120,50,RIGHT,RIGHT,0,FRONT,510,420,50
2,2,160,170,500,420,50,,,,130,50,RIGHT,RIGHT,0,FRONT,500,420,50
3,3,160,160,490,420,50,,,,140,50,RIGHT,RIGHT,0,FRONT,490,420,50
4,4,160,150,480,420,50,,,,150,50,RIGHT,RIGHT,0,FRONT,480,420,50
5,5,160,140,470,420,50,,,,160,50,RIGHT,RIGHT,0,FRONT,470,420,50
6,6,160,130,460,420,50,,,,170,50,RIGHT,RIGHT,0,FRONT,460,420,50
7,7,160,120,450,420,50,,,,180,50,RIGHT,RIGHT,0,FRONT,450,420,50
8,8,160,110,440,420,50,,,,190,50,RIGHT,RIGHT,0,FRONT,440,420,50
9,9,160,100,430,420,50,,,,200,50,RIGHT,RIGHT,0,FRONT,430,420,50
10,10,160,90,420,420,50,,,,210,50,RIGHT,RIGHT,0,FRONT,420,420,50
11,11,160,80,410,420,50,,,,220,50,RIGHT,RIGHT,0,FRONT,410,420,50
12,12,160,70,400,420,50,,,,230,50,RIGHT,RIGHT,0,FRONT,400,420,50
13,13,160,60,390,420,50,,,,240,50,RIGHT,RIGHT,0,FRONT,390,420,50
14,14,160,50,380,420,50,,,,250,50,RIGHT,RIGHT,0,FRONT,380,420,50
15,15,160,40,370,420,50,,,,260,50,RIGHT,RIGHT,0,FRONT,370,420,50
16,16,160,30,360,420,50,,,,270,50,RIGHT,RIGHT,0,FRONT,360,420,50
17,17,160,20,350,420,50,,,,280,50,RIGHT,RIGHT,0,FRONT,350,420,50
18,18,160,10,340,420,50,,,,290,50,RIGHT,RIGHT,0,FRONT,340,420,50
19,19,160,0,330,420,50,,,,300,50,RIGHT,DOWN,0,RIGHT,330,420,50
20,20,0,150,410,300,330,,,,300,60,DOWN,DOWN,0,FRONT,410,300,330
21,21,0,140,400,300,330,,,,300,70,DOWN,DOWN,0,FRONT,400,300,330
22,22,0,130,390,300,330,,,,300,80,DOWN,DOWN,0,FRONT,390,300,330
23,23,0,120,380,300,330,,,,300,90,DOWN,DOWN,0,FRONT,380,300,330
24,24,0,110,370,300,330,,,,300,100,DOWN,DOWN,0,FRONT,370,300,330
25,25,0,100,360,300,330,,,,300,110,DOWN,DOWN,0,FRONT,360,300,330
26,26,0,90,350,300,330,,,,300,120,DOWN,DOWN,0,FRONT,350,300,330
27,27,0,80,340,300,330,,,,300,130,DOWN,DOWN,0,FRONT,340,300,330
28,28,0,70,330,300,330,,,,300,140,DOWN,DOWN,0,FRONT,330,300,330
29,29,0,60,320,300,330,,,,300,150,DOWN,DOWN,0,FRONT,320,300,330
30,30,0,50,310,300,330,,,,300,160,DOWN,DOWN,0,FRONT,310,300,330
31,31,0,40,300,300,330,,,,300,170,DOWN,DOWN,0,FRONT,300,300,330
32,32,0,30,290,300,330,,,,300,180,DOWN,DOWN,0,FRONT,290,300,330
33,33,0,20,280,300,330,,,,300,190,DOWN,DOWN,0,FRONT,280,300,330
34,34,0,10,270,300,330,,,,300,200,DOWN,DOWN,0,FRONT,270,300,330
35,35,0,0,260,300,330,,,,300,210,DOWN,DOWN,0,FRONT,260,300,330
36,36,220,250,250,300,330,,,,300,220,DOWN,DOWN,1,FRONT,250,300,330
37,37,220,240,240,300,330,,,,300,230,DOWN,DOWN,1,FRONT,240,300,330
38,38,220,230,230,300,330,,,,300,240,DOWN,DOWN,1,FRONT,230,300,330
39,39,220,220,220,300,330,,,,300,250,DOWN,DOWN,1,FRONT,220,300,330
40,40,220,210,210,300,330,,,,300,260,DOWN,DOWN,1,FRONT,210,300,330
41,41,220,200,200,300,330,,,,300,270,DOWN,DOWN,1,FRONT,200,300,330
42,42,220,190,190,300,330,,,,300,280,DOWN,DOWN,1,FRONT,190,300,330
43,43,220,180,180,300,330,,,,300,290,DOWN,DOWN,1,FRONT,180,300,330
44,44,220,170,170,300,330,,,,300,300,DOWN,DOWN,1,FRONT,170,300,330
45,45,220,160,160,300,330,,,,300,310,DOWN,DOWN,1,FRONT,160,300,330
46,46,220,150,150,300,330,,,,300,320,DOWN,DOWN,1,FRONT,150,300,330
47,47,220,140,140,300,330,,,,300,330,DOWN,DOWN,1,FRONT,140,300,330
48,48,220,130,130,300,330,,,,300,340,DOWN,DOWN,1,FRONT,130,300,330
49,49,220,120,120,300,330,,,,300,350,DOWN,DOWN,1,FRONT,120,300,330
50,50,220,110,110,300,330,,,,300,360,DOWN,DOWN,1,FRONT,110,300,330
51,51,220,100,100,300,330,,,,300,370,DOWN,DOWN,1,FRONT,100,300,330
52,52,220,90,90,300,330,,,,300,380,DOWN,DOWN,1,FRONT,90,300,330
53,53,220,80,80,300,330,,,,300,390,DOWN,DOWN,1,FRONT,80,300,330
54,54,220,70,70,300,330,,,,300,400,DOWN,DOWN,1,FRONT,70,300,330
55,55,220,60,60,300,330,,,,300,410,DOWN,DOWN,1,FRONT,60,300,330
56,56,220,50,50,300,330,,,,300,420,DOWN,DOWN,1,FRONT,50,300,330
57,57,220,40,40,300,330,,,,300,430,DOWN,DOWN,1,FRONT,40,300,330
58,58,220,30,30,300,330,,,,300,440,DOWN,DOWN,1,FRONT,30,300,330
59,59,220,20,20,300,330,,,,300,450,DOWN,DOWN,1,FRONT,20,300,330
60,60,220,10,10,300,330,,,,300,460,DOWN,LEFT,1,RIGHT,10,300,330
61,61,-10,210,290,460,10,,,,290,460,LEFT,LEFT,1,FRONT,290,460,10
62,62,-10,200,280,460,10,,,,280,460,LEFT,LEFT,1,FRONT,280,460,10
63,63,-10,190,270,460,10,,,,270,460,LEFT,LEFT,1,FRONT,270,460,10
64,64,-10,180,260,460,10,,,,260,460,LEFT,LEFT,1,FRONT,260,460,10
65,65,-10,170,250,460,10,,,,250,460,LEFT,LEFT,1,FRONT,250,460,10
66,66,-10,160,240,460,10,,,,240,460,LEFT,LEFT,1,FRONT,240,460,10
67,67,-10,150,230,460,10,,,,230,460,LEFT,LEFT,1,FRONT,230,460,10
68,68,-10,140,220,460,10,,,,220,460,LEFT,LEFT,1,FRONT,220,460,10
69,69,-10,130,210,460,10,,,,210,460,LEFT,LEFT,1,FRONT,210,460,10
70,70,-10,120,200,460,10,,,,200,460,LEFT,LEFT,1,FRONT,200,460,10
71,71,-10,110,190,460,10,,,,190,460,LEFT,LEFT,1,FRONT,190,460,10
72,72,-10,100,180,460,10,,,,180,460,LEFT,LEFT,1,FRONT,180,460,10
73,73,-10,90,170,460,10,,,,170,460,LEFT,LEFT,1,FRONT,170,460,10
74,74,-10,80,160,460,10,,,,160,460,LEFT,LEFT,1,FRONT,160,460,10
75,75,-10,70,150,460,10,,,,150,460,LEFT,LEFT,1,FRONT,150,460,10
76,76,-10,60,140,460,10,,,,140,460,LEFT,LEFT,1,FRONT,140,460,10
77,77,-10,50,130,460,10,,,,130,460,LEFT,LEFT,1,FRONT,130,460,10
78,78,-10,40,120,460,10,,,,120,460,LEFT,LEFT,1,FRONT,120,460,10
79,79,-10,30,110,460,10,,,,110,460,LEFT,LEFT,1,FRONT,110,460,10
80,80,-10,20,100,460,10,,,,100,460,LEFT,LEFT,1,FRONT,100,460,10
81,81,-10,10,90,460,10,,,,90,460,LEFT,LEFT,1,FRONT,90,460,10
82,82,-10,0,80,460,10,,,,80,460,LEFT,LEFT,1,FRONT,80,460,10
83,83,-10,-10,70,460,10,,,,70,460,LEFT,LEFT,1,FRONT,70,460,10
84,84,-10,-20,60,460,10,,,,60,460,LEFT,LEFT,1,FRONT,60,460,10
85,85,-10,-30,50,460,10,,,,50,460,LEFT,LEFT,1,FRONT,50,460,10
86,86,-10,-40,40,460,10,,,,40,460,LEFT,LEFT,1,FRONT,40,460,10
87,87,-10,-50,30,460,10,,,,30,460,LEFT,LEFT,1,FRONT,30,460,10
88,88,-10,-60,20,460,10,,,,20,460,LEFT,LEFT,1,FRONT,20,460,10
89,89,-10,-70,10,460,10,,,,10,460,LEFT,LEFT,1,FRONT,10,460,10
