,count,rel_hor_dist_obj,rel_vert_dist_obj,rel_front_dist_wall,rel_right_dist_wall,rel_left_dist_wall,rel_front_dist_body,rel_right_dist_body,rel_left_dist_body,snake_pos_x,snake_pos_y,snake_dir,snake_next_dir,score,snake_next_move,rel_front_dist_min,rel_right_dist_min,rel_left_dist_min
0,0,110,50,520,420,50,,,,110,50,RIGHT,RIGHT,0,FRONT,520,420,50
1,1,110,40,510,420,50,,,,120,50,RIGHT,RIGHT,0,FRONT,510,420,50
2,2,110,30,500,420,50,,,,130,50,RIGHT,RIGHT,0,FRONT,500,420,50
3,3,110,20,490,420,50,,,,140,50,RIGHT,RIGHT,0,FRONT,490,420,50
4,4,110,10,480,420,50,,,,150,50,RIGHT,DOWN,0,RIGHT,480,420,50
5,5,-10,100,410,150,480,,,,150,60,DOWN,DOWN,0,FRONT,410,150,480
6,6,-10,90,400,150,480,,,,150,70,DOWN,DOWN,0,FRONT,400,150,480
7,7,-10,80,390,150,480,,,,150,80,DOWN,DOWN,0,FRONT,390,150,480
8,8,-10,70,380,150,480,,,,150,90,DOWN,DOWN,0,FRONT,380,150,480
9,9,-10,60,370,150,480,,,,150,100,DOWN,DOWN,0,FRONT,370,150,480
10,10,-10,50,360,150,480,,,,150,110,DOWN,DOWN,0,FRONT,360,150,480
11,11,-10,40,350,150,480,,,,150,120,DOWN,DOWN,0,FRONT,350,150,480
12,12,-10,30,340,150,480,,,,150,130,DOWN,DOWN,0,FRONT,340,150,480
13,13,-10,20,330,150,480,,,,150,140,DOWN,DOWN,0,FRONT,330,150,480
14,14,-10,10,320,150,480,,,,150,150,DOWN,DOWN,0,FRONT,320,150,480
15,15,-10,0,310,150,480,,,,150,160,DOWN,RIGHT,0,LEFT,310,150,480
16,16,0,0,470,310,160,,,,160,160,RIGHT,RIGHT,0,FRONT,470,310,160
17,17,70,220,460,310,160,,,,170,160,RIGHT,RIGHT,1,FRONT,460,310,160
18,18,70,210,450,310,160,,,,180,160,RIGHT,RIGHT,1,FRONT,450,310,160
19,19,70,200,440,310,160,,,,190,160,RIGHT,RIGHT,1,FRONT,440,310,160
20,20,70,190,430,310,160,,,,200,160,RIGHT,RIGHT,1,FRONT,430,310,160
21,21,70,180,420,310,160,,,,210,160,RIGHT,RIGHT,1,FRONT,420,310,160
22,22,70,170,410,310,160,,,,220,160,RIGHT,RIGHT,1,FRONT,410,310,160
23,23,70,160,400,310,160,,,,230,160,RIGHT,RIGHT,1,FRONT,400,310,160
24,24,70,150,390,310,160,,,,240,160,RIGHT,RIGHT,1,FRONT,390,310,160
25,25,70,140,380,310,160,,,,250,160,RIGHT,RIGHT,1,FRONT,380,310,160
26,26,70,130,370,310,160,,,,260,160,RIGHT,RIGHT,1,FRONT,370,310,160
27,27,70,120,360,310,160,,,,270,160,RIGHT,RIGHT,1,FRONT,360,310,160
28,28,70,110,350,310,160,,,,280,160,RIGHT,RIGHT,1,FRONT,350,310,160
29,29,70,100,340,310,160,,,,290,160,RIGHT,RIGHT,1,FRONT,340,310,160
30,30,70,90,330,310,160,,,,300,160,RIGHT,RIGHT,1,FRONT,330,310,160
31,31,70,80,320,310,160,,,,310,160,RIGHT,RIGHT,1,FRONT,320,310,160
32,32,70,70,310,310,160,,,,320,160,RIGHT,RIGHT,1,FRONT,310,310,160
33,33,70,60,300,310,160,,,,330,160,RIGHT,RIGHT,1,FRONT,300,310,160
34,34,70,50,290,310,160,,,,340,160,RIGHT,RIGHT,1,FRONT,290,310,160
35,35,70,40,280,310,160,,,,350,160,RIGHT,RIGHT,1,FRONT,280,310,160
36,36,70,30,270,310,160,,,,360,160,RIGHT,RIGHT,1,FRONT,270,310,160
37,37,70,20,260,310,160,,,,370,160,RIGHT,RIGHT,1,FRONT,260,310,160
38,38,70,10,250,310,160,,,,380,160,RIGHT,RIGHT,1,FRONT,250,310,160
39,39,70,0,240,310,160,,,,390,160,RIGHT,DOWN,1,RIGHT,240,310,160
40,40,0,60,300,390,240,,,,390,170,DOWN,DOWN,1,FRONT,300,390,240
41,41,0,50,290,390,240,,,,390,180,DOWN,DOWN,1,FRONT,290,390,240
42,42,0,40,280,390,240,,,,390,190,DOWN,DOWN,1,FRONT,280,390,240
43,43,0,30,270,390,240,,,,390,200,DOWN,DOWN,1,FRONT,270,390,240
44,44,0,20,260,390,240,,,,390,210,DOWN,DOWN,1,FRONT,260,390,240
45,45,0,10,250,390,240,,,,390,220,DOWN,DOWN,1,FRONT,250,390,240
46,46,0,0,240,390,240,,,,390,230,DOWN,LEFT,1,RIGHT,240,390,240
47,47,100,220,380,230,240,,,,380,230,LEFT,LEFT,2,FRONT,380,230,240
48,48,100,210,370,230,240,,,,370,230,LEFT,LEFT,2,FRONT,370,230,240
49,49,100,200,360,230,240,,,,360,230,LEFT,LEFT,2,FRONT,360,230,240
50,50,100,190,350,230,240,,,,350,230,LEFT,LEFT,2,FRONT,350,230,240
51,51,100,180,340,230,240,,,,340,230,LEFT,LEFT,2,FRONT,340,230,240
52,52,100,170,330,230,240,,,,330,230,LEFT,LEFT,2,FRONT,330,230,240
