,count,rel_hor_dist_obj,rel_vert_dist_obj,rel_front_dist_wall,rel_right_dist_wall,rel_left_dist_wall,rel_front_dist_body,rel_right_dist_body,rel_left_dist_body,snake_pos_x,snake_pos_y,snake_dir,snake_next_dir,score,snake_next_move,rel_front_dist_min,rel_right_dist_min,rel_left_dist_min
0,0,370,170,520,420,50,,,,110,50,RIGHT,RIGHT,0,FRONT,520,420,50
1,1,370,160,510,420,50,,,,120,50,RIGHT,RIGHT,0,FRONT,510,420,50
2,2,370,150,500,420,50,,,,130,50,RIGHT,RIGHT,0,FRONT,500,420,50
3,3,370,140,490,420,50,,,,140,50,RIGHT,RIGHT,0,FRONT,490,420,50
4,4,370,130,480,420,50,,,,150,50,RIGHT,RIGHT,0,FRONT,480,420,50
5,5,370,120,470,420,50,,,,160,50,RIGHT,RIGHT,0,FRONT,470,420,50
6,6,370,110,460,420,50,,,,170,50,RIGHT,RIGHT,0,FRONT,460,420,50
7,7,370,100,450,420,50,,,,180,50,RIGHT,RIGHT,0,FRONT,450,420,50
8,8,370,90,440,420,50,,,,190,50,RIGHT,RIGHT,0,FRONT,440,420,50
9,9,370,80,430,420,50,,,,200,50,RIGHT,RIGHT,0,FRONT,430,420,50
10,10,370,70,420,420,50,,,,210,50,RIGHT,RIGHT,0,FRONT,420,420,50
11,11,370,60,410,420,50,,,,220,50,RIGHT,RIGHT,0,FRONT,410,420,50
12,12,370,50,400,420,50,,,,230,50,RIGHT,RIGHT,0,FRONT,400,420,50
13,13,370,40,390,420,50,,,,240,50,RIGHT,RIGHT,0,FRONT,390,420,50
14,14,370,30,380,420,50,,,,250,50,RIGHT,RIGHT,0,FRONT,380,420,50
15,15,370,20,370,420,50,,,,260,50,RIGHT,DOWN,0,RIGHT,370,420,50
16,16,-20,360,410,260,370,,,,260,60,DOWN,DOWN,0,FRONT,410,260,370
17,17,-20,350,400,260,370,,,,260,70,DOWN,DOWN,0,FRONT,400,260,370
18,18,-20,340,390,260,370,,,,260,80,DOWN,DOWN,0,FRONT,390,260,370
19,19,-20,330,380,260,370,,,,260,90,DOWN,DOWN,0,FRONT,380,260,370
20,20,-20,320,370,260,370,,,,260,100,DOWN,DOWN,0,FRONT,370,260,370
21,21,-20,310,360,260,370,,,,260,110,DOWN,DOWN,0,FRONT,360,260,370
22,22,-20,300,350,260,370,,,,260,120,DOWN,DOWN,0,FRONT,350,260,370
23,23,-20,290,340,260,370,,,,260,130,DOWN,DOWN,0,FRONT,340,260,370
24,24,-20,280,330,260,370,,,,260,140,DOWN,DOWN,0,FRONT,330,260,370
25,25,-20,270,320,260,370,,,,260,150,DOWN,DOWN,0,FRONT,320,260,370
26,26,-20,260,310,260,370,,,,260,160,DOWN,DOWN,0,FRONT,310,260,370
27,27,-20,250,300,260,370,,,,260,170,DOWN,DOWN,0,FRONT,300,260,370
28,28,-20,240,290,260,370,,,,260,180,DOWN,DOWN,0,FRONT,290,260,370
29,29,-20,230,280,260,370,,,,260,190,DOWN,DOWN,0,FRONT,280,260,370
30,30,-20,220,270,260,370,,,,260,200,DOWN,DOWN,0,FRONT,270,260,370
31,31,-20,210,260,260,370,,,,260,210,DOWN,DOWN,0,FRONT,260,260,370
32,32,-20,200,250,260,370,,,,260,220,DOWN,DOWN,0,FRONT,250,260,370
33,33,-20,190,240,260,370,,,,260,230,DOWN,DOWN,0,FRONT,240,260,370
34,34,-20,180,230,260,370,,,,260,240,DOWN,DOWN,0,FRONT,230,260,370
35,35,-20,170,220,260,370,,,,260,250,DOWN,DOWN,0,FRONT,220,260,370
36,36,-20,160,210,260,370,,,,260,260,DOWN,DOWN,0,FRONT,210,260,370
37,37,-20,150,200,260,370,,,,260,270,DOWN,DOWN,0,FRONT,200,260,370
38,38,-20,140,190,260,370,,,,260,280,DOWN,DOWN,0,FRONT,190,260,370
39,39,-20,130,180,260,370,,,,260,290,DOWN,DOWN,0,FRONT,180,260,370
40,40,-20,120,170,260,370,,,,260,300,DOWN,DOWN,0,FRONT,170,260,370
41,41,-20,110,160,260,370,,,,260,310,DOWN,DOWN,0,FRONT,160,260,370
42,42,-20,100,150,260,370,,,,260,320,DOWN,DOWN,0,FRONT,150,260,370
43,43,-20,90,140,260,370,,,,260,330,DOWN,DOWN,0,FRONT,140,260,370
